id,width,height,ionizationclass,FluxCompensation,pressure,karma,modulation,weight_in_kg,weight_in_g,error,error_type,Quality,reflectionScore,distortion,nicesness,multideminsionality
374,11.7772223212315,100.55194617834,B,III,92.0277768071548,939.24812814737,99.0234165572514,13956.1904634821,13956190.4634821,yes,severe,91.0755512587084,642.962681061878,47.9519115706465,16.0792720899056,no
375,27.2317826268924,100.109905279742,C,IV,99.992653269876,1056.13049043345,106.086508190347,74249.2383198262,74249238.3198262,no,None,98.8847846929247,691.357830042283,46.5365496622468,28.1706848775838,no
376,16.5471991416741,99.5388532906055,C,IV,98.7624693261515,904.704209052347,100.541113753652,27264.6429664815,27264642.9664815,no,None,97.8897864152328,676.299825175158,46.0770934626041,19.9305115995208,yes
377,18.6178445727307,99.9735674187922,C,II,99.9800671004171,944.175816708449,102.339052913944,34663.0800055683,34663080.0055683,no,None,99.6636210753645,685.807986505937,46.837060807511,20.9516855357288,yes
378,14.4529062005028,100.769898392045,A,I,98.5338241275756,1003.17674518494,101.241389694891,21059.0433517461,21059043.3517461,yes,minor,98.2172760719202,679.64068650049,53.8940883833858,16.9920908976893,no
379,20.6693465821473,100.693447434002,A,I,95.5655622828856,869.236174696233,98.2871820021392,43028.7618230933,43028761.8230933,yes,minor,93.3891709061896,635.446260260837,51.701481341326,18.4978456983703,no
380,28.9266952586578,99.1367744788428,A,III,100.34273135386,1123.75746052265,100.171617051249,82964.1193924706,82964119.3924706,yes,minor,97.5589865499174,691.689645531857,51.9115707895146,27.0109242915302,no
381,32.110816776258,102.300356078657,C,I,100.075968810458,1022.67902993597,94.4608843115054,105492.147705007,105492147.705007,no,None,99.6528394483081,687.121537092498,46.6739513569453,32.1645461169666,no
382,14.6158554894079,99.9269356142242,A,III,99.9560284526354,882.501596358844,99.3762909275924,21357.0269925316,21357026.9925316,no,None,97.9192287461348,689.928105924027,51.3178523052013,13.9306617144922,no
383,1e+10,99.7283971565269,C,II,99.7020489713719,923.352136562296,102.841806873268,9.97283971565269e+21,9.97283971565269e+24,no,None,99.6680714400657,677.271626282403,47.7216292277129,10000000000.3657,no
384,26.9426086937215,101.889236091289,B,IV,100.52757105887,967.664501947325,91.9015840383383,73972.419292689,73972419.292689,yes,severe,98.8516794591159,741.806666077533,48.2691774308861,24.016581841907,yes
385,19.0217159135773,101.98408272334,A,IV,96.7340997554723,975.349780465371,98.711667682741,36912.0055241281,36912005.5241281,yes,critical,96.5155515227102,687.605492507326,49.9996693725839,19.7741402121124,no
386,18.9091260114689,98.5986604900622,B,II,95.5598661141137,1052.95360784086,98.61328321404,35264.3613359733,35264361.3359733,yes,severe,94.0887132857283,679.11464601242,51.1941847213304,18.1057097104515,yes
387,18.4761102272678,98.0178826563308,A,II,98.3690512147147,1059.49890153227,100.121543414596,33469.0612320655,33469061.2320655,yes,severe,97.1360108274941,703.014172528359,49.4846511566141,17.0274160609185,yes
388,22.9891636205572,98.5887638946824,C,I,99.5811723182924,1008.07627047333,97.1494500348346,52115.0727178913,52115072.7178913,no,None,98.2994933714063,704.643709485073,49.3344411967358,20.9024733513743,yes
389,1e+10,97.6484482133436,A,IV,102.7225332555,888.179293814458,96.9200179228321,9.76484482133436e+21,9.76484482133436e+24,yes,critical,95.5632964991452,712.265716868545,48.7045830833586,9999999998.84748,no
390,23.4380988061998,96.4376060965194,A,IV,100.701406891922,1029.32974986265,103.660781924091,52986.2026107624,52986202.6107624,yes,minor,97.8808497316473,648.420303889855,49.4906270376203,26.0401731516495,yes
391,21.6009400714848,100.621215043677,A,I,94.796126543064,940.067040827601,103.77336582644,46959.2530742585,46959253.0742585,yes,critical,93.9636605086911,726.672487859896,44.6874241595157,22.4534161493781,no
392,18.4906503711137,99.7097792781011,A,I,98.8241828529592,940.339891669714,105.001464112472,34101.2941615596,34101294.1615596,yes,severe,96.4933360494012,695.75844227155,47.6623621542719,17.0359498594173,yes
393,22.4917434277897,101.285099507385,C,IV,98.3048224006976,897.69184809381,92.3972945784155,51247.6899288673,51247689.9288673,no,None,96.4606126288673,705.63219566804,49.6466840802151,22.4051394088772,no
394,17.2523154104162,99.9966812753974,A,I,102.717811177503,1147.37917157937,103.949233842815,29771.5375602268,29771537.5602268,yes,critical,96.8478090293334,688.610566927546,54.2849867627177,20.3198835727024,no
395,1e+10,100.818325924155,B,IV,99.7043097524029,946.598739647776,99.3741878310478,1.00818325924155e+22,1.00818325924155e+25,yes,critical,98.9968153746457,686.37897514521,48.2289848282567,9999999997.49223,yes
396,25.4825672155587,99.0078837053797,B,I,102.83282047264,1173.5936006855,99.3882779079845,64302.6344141175,64302634.4141175,no,None,96.8767099424523,711.122591635433,48.0018881959613,27.5119900130322,no
397,22.2100654408941,98.0797840821977,C,IV,101.883330292105,757.862799255137,100.444778215252,48392.3318108262,48392331.8108262,no,None,97.8228580501777,708.556591544806,49.2778806912873,22.845615596048,no
398,21.2050814701306,101.556264449141,C,II,95.4994546123092,1025.99154713168,97.2527489217934,45675.8023388724,45675802.3388724,no,None,94.6702909656388,696.847832714484,44.9229077086395,19.4124060861185,yes
399,18.7219617232224,101.522241232656,A,III,104.321534132419,1080.94158468341,100.334514279955,35595.1218219152,35595121.8219152,yes,severe,94.8415924021973,717.416160657718,50.8930559420521,15.6027236762356,yes
400,24.6551645074244,96.5325756322335,C,IV,98.8083416617164,1055.59720191569,94.4747791243164,58690.2202360458,58690220.2360458,no,None,97.3561226195082,734.893060135619,53.587847314712,27.591342057137,no
401,26.6745629268774,101.754589303654,B,II,103.687790635202,1017.31395195129,97.5368021650607,72411.3294624371,72411329.4624371,yes,severe,95.7650861506899,672.351877472339,53.5740409297513,23.469470812377,yes
402,15.6536411806228,96.4532571221326,A,II,101.310133805858,756.83338206038,105.380361364864,23645.3675917231,23645367.5917231,yes,severe,98.4654241252514,686.669505227857,48.425779753641,14.2909281225004,yes
403,20.2774347733255,99.9086253513777,A,III,101.815283818216,1016.45142919576,99.7348427060733,41090.4403246802,41090440.3246802,yes,severe,97.2920737060035,695.2077967584,50.3807591174917,20.1218997629369,no
404,20.2453345659596,99.2102554920317,C,I,101.244165924866,1085.27588521881,99.1433476057725,40674.370512669,40674370.512669,no,None,97.8723769530031,661.909848395169,51.8131269138583,18.1636042928465,no
405,17.1082213581955,99.743887467158,B,III,96.5570380415153,1099.10870865834,100.885808778915,29203.4932494359,29203493.2494358,no,None,96.5258610088068,727.181402141605,52.4593190907043,18.5335450926568,yes
406,15.00630672002,102.192475463773,A,II,102.094701465585,927.585698388022,99.8016518727226,23022.6435126662,23022643.5126662,yes,minor,97.1574155434605,698.3361108996,51.735112672714,16.1981390053882,yes
407,19.987836099967,97.4895642787602,C,III,102.327244364244,1017.70652822665,99.3744977668332,38956.5797813077,38956579.7813077,no,None,97.5322788640612,664.231763279529,47.2895749406118,19.0381233097156,yes
408,23.2775594140648,99.4690326107402,C,III,96.9317605313588,907.915673682568,99.8293440681571,53904.6317239779,53904631.7239779,no,None,96.5269554860644,706.180120444045,46.5904189797365,24.0864133973105,yes
409,27.3842113948828,105.10660498008,A,IV,96.8870431582574,983.152208540902,103.822815672662,78828.8006403455,78828800.6403455,yes,severe,96.0856505075355,693.211318815703,50.7241607434491,29.28846483931,no
410,10.4542360586039,97.043387388099,B,II,103.489982917299,960.098251691136,102.40858642303,10615.1032452356,10615103.2452356,no,None,94.4875383102836,684.698793736873,50.5304241001216,9.42595132635017,no
411,16.487802633438,98.7468248635385,B,III,102.42924069052,947.889970908898,99.656651622626,26853.4237306076,26853423.7306076,no,None,96.819821796938,677.724464685913,46.7983343596615,16.5491864443195,no
412,18.4428489099404,99.9178959553172,C,IV,105.14149057063,1049.64700537366,103.527647759083,33995.6290364977,33995629.0364977,no,None,93.9650818045636,756.670184350834,51.685334913096,19.1389127361891,yes
413,11.6842148466631,100.399906439665,C,II,100.699872460836,1069.27302679614,100.923292086831,13717.3141541996,13717314.1541996,no,None,99.276144088956,737.00960648549,51.539488688731,9.50245362855429,yes
414,16.2473327910385,98.9333887989452,C,IV,105.919088103626,1031.28252454858,99.8090486405906,26126.4471461856,26126447.1461856,no,None,92.8420724247207,682.985445127257,47.412898452135,15.2444110187863,no
415,16.1132412040925,99.467935364632,A,II,97.5398994018685,961.969000931954,98.0418790292676,25836.6831546717,25836683.1546717,yes,minor,97.395583148776,707.59802483904,50.1672354957217,17.1585408098489,yes
416,16.387151500702,102.168295628237,A,II,104.715535652908,1039.79311167662,102.193935964728,27444.4353364094,27444435.3364094,yes,critical,94.9193530214651,705.421926920017,50.2395782208594,16.1426682941236,yes
417,9.05582700426466,99.6385090407499,A,I,99.178335791077,950.196838169221,101.836422808738,8181.61628949763,8181616.28949763,no,None,98.9267333755605,722.312536265476,49.1802722071984,5.9451736730262,no
418,21.0670927514328,100.503110638756,A,II,98.6929219057604,1166.70662595186,102.535185243434,44616.5351768287,44616535.1768287,yes,minor,98.1933341620397,685.530613398718,52.197809191233,21.3621559513634,yes
419,16.8403853187258,100.73908447031,C,IV,98.693924258365,989.270460457329,95.8584508285144,28580.5784135113,28580578.4135113,no,None,98.0448114124998,750.613693700434,47.9126770625136,18.5196083287906,yes
420,27.6024559691608,100.81406851878,B,I,96.8775881862097,938.214449599245,101.611949574751,76820.87236169,76820872.36169,yes,severe,95.3844092642061,721.211295981235,50.0871174978872,27.7533174269891,no
421,23.9797797470754,100.985010038492,B,I,98.6972242496127,910.751607828577,95.3826066847222,58078.9850033166,58078985.0033166,yes,critical,98.4292242254478,718.805293930519,48.3339213609792,26.3809784846857,yes
422,12.732352174336,100.109265158105,B,I,98.8463274913336,1005.18322401233,97.33041720872,16239.3534155722,16239353.4155722,yes,critical,97.6278585599173,687.168911992582,48.9269979584638,12.3866232534417,no
423,20.4919771050292,98.5826518476762,B,II,99.2516368504732,1036.54591462511,100.489303671523,41407.0881564936,41407088.1564936,no,None,97.8434646577213,730.433393502867,51.6612940979702,19.1271852276757,no
424,17.0311450788342,99.8834584951129,C,I,98.3842088048057,1057.55071246949,98.6076338594621,28983.9032962189,28983903.2962189,yes,critical,98.0557302911326,720.761207631555,50.8540799587144,16.703744695769,no
425,24.4414058431726,98.073156355525,B,IV,101.25084903132,1007.32501386812,100.692330707449,58597.9803164134,58597980.3164134,no,None,97.3286944904071,718.865682908021,49.4087620072513,26.7934807356479,yes
426,20.2653520774933,100.186786593212,B,II,104.511792173724,909.84554013287,97.6219531979661,41154.3083550652,41154308.3550652,yes,severe,95.414003029916,677.841045512211,47.7832358269455,18.7901831252594,no
427,1e+10,99.3041977330818,C,II,96.3630121480588,1020.59128441611,91.4701812010868,9.93041977330818e+21,9.93041977330818e+24,no,None,96.0736312246186,709.787565256404,50.1593302156493,10000000001.3627,yes
428,22.1919851808636,99.7633311237089,C,III,101.34506064852,1073.4910172807,101.562222895646,49140.9772385805,49140977.2385805,no,None,97.1433149357352,695.773004551385,48.1718213228616,24.3389636597332,no
429,20.7630407932121,97.8018180856502,C,III,99.5492367041916,1054.86308107395,103.137666056156,42173.299502073,42173299.502073,no,None,97.8130650439567,701.747576600075,48.8081713553609,26.0242814354281,no
430,19.1769120912522,99.4338471751555,C,IV,101.128178259808,1042.48756390084,105.920639350661,36578.1012588022,36578101.2588022,no,None,98.4000302367019,703.188333389423,47.2690305862312,14.5914769460652,yes
431,30.0994531073799,97.8205306543088,C,II,96.9419645404052,1037.23651422261,106.66619989268,88632.1897699295,88632189.7699295,no,None,96.5354639085299,661.45401609865,47.1712577507658,28.6135278746948,no
432,17.3530705684137,99.1886689118003,B,III,94.7775326617937,911.377930045694,100.39493217384,29878.1195345453,29878119.5345453,no,None,94.3965622833282,708.069092861868,46.2791963353181,17.5891084775723,no
433,17.6460651350798,101.053814519196,C,IV,101.324956449394,1077.13402345551,96.1954931250532,31477.0823105462,31477082.3105462,no,None,98.0382541484288,660.272981823933,49.2863427563512,16.1797507991553,no
434,12.2703153799124,100.480839963551,B,IV,97.8656307574417,946.525493197687,99.9531959987182,15138.6719122556,15138671.9122556,yes,critical,96.4003231632073,706.516544003796,46.6215212922826,14.8297274946149,no
435,19.7973663835241,101.796724914499,C,III,101.985409035483,1300.90957022925,101.946596445094,39906.6899666793,39906689.9666793,no,None,97.0704183807599,747.565186532975,55.0716269076874,22.9610515885708,no
436,24.4517815273534,100.975936253871,C,I,94.4280009094489,878.802869594976,97.7675581582556,60381.1950380137,60381195.0380137,no,None,92.9088211084712,735.004640621113,50.1645982165042,24.3582127112919,yes
437,9.64306074535393,100.223982730395,B,II,101.95865513255,938.686417904913,102.072762803278,9329.91090409374,9329910.90409374,no,None,96.6540043709603,711.254697592987,47.9361868392479,8.60559513856184,no
438,18.7496743996349,101.996626694272,C,II,99.115706639293,1057.49752078005,96.9957651308785,35867.2369418114,35867236.9418114,no,None,97.2242853279857,668.156163857748,52.3195005817043,20.8530419778565,no
439,14.0917478667334,102.383433617507,A,III,107.18869305837,990.512107621682,98.0442200422511,20341.0551357997,20341055.1357997,yes,minor,91.3376364683734,684.460931086679,49.5910560547094,10.440392177186,no
440,27.2096863250845,97.2012248657526,A,III,97.4213199934483,932.963384237029,103.855731705975,71976.3692382846,71976369.2382846,no,None,96.8753332702728,700.828064720078,49.6350694736018,26.4154351650533,yes
441,26.7894776943943,101.784295473294,C,III,104.493810868911,1099.7268278725,104.622219308887,73060.8460453724,73060846.0453724,no,None,93.8429118163194,679.953478122328,48.7074339110318,26.9520669134094,yes
442,21.6725142367033,101.555917940682,B,III,103.144332887032,1113.170170503,103.265594251788,47712.9223296465,47712922.3296465,yes,critical,95.767616379816,701.809842689821,49.0210536286484,25.9710863322932,yes
443,27.1466904020011,101.883829032694,B,I,98.1894533777149,1177.94595153164,95.8825837723954,75090.8225409506,75090822.5409506,yes,minor,97.9869113894997,670.933098375566,47.3935769276087,24.0831255492219,no
444,15.6634107456066,98.1823945753978,A,I,99.4931609774302,935.707243742903,102.920471812279,24098.7157905631,24098715.7905631,yes,severe,98.0365632649602,715.852330194703,49.5855436374637,15.4985234973803,yes
445,24.7532586248594,104.817861688952,C,I,98.2463739766957,771.116056740035,97.3154998837815,64234.1499239677,64234149.9239677,no,None,98.1690519206464,696.374297743668,47.7634650868758,22.4978370187903,yes
446,17.0749424568338,94.8114996513838,C,II,100.338139715419,1086.60080535121,102.007332831688,27652.7018643229,27652701.8643229,no,None,99.3612144151253,678.232969146892,50.5036797337193,15.5738848277643,yes
447,21.6047876126281,100.013726075028,B,IV,100.475432952937,1046.22512544982,97.4784125830824,46693.0801406188,46693080.1406188,yes,minor,98.9817738194691,677.919591377709,53.2640608227462,21.8159204715613,yes
448,18.5030199166755,100.236213337857,C,I,97.0339547261028,1103.68251116053,98.466991321364,34327.676435703,34327676.435703,no,None,96.7929530832832,687.968835947635,50.8604655415887,19.6233808747639,yes
